208	Pero I'm not gonna say shit people do n't gotta know	negative
209	No se puede poner songs o ke	neutral
210	Like ni kien te ablando de ellas	neutral
211	Ai n't no one gonna come tellin me ke sabe ke and then unfollow me wtf	negative
212	""" Damm todos se casaron and we still single lol forever alone"""	negative
213	En la novela everyone got marry and shit	negative
214	Cuzs le eche espuma en la boca lol	negative
215	Pasame la botella voy a beber en nombre de ella lol	neutral
216	No skool for me ni tomorrow:)	positive
217	A la gma se le kemaron los buñuelos lol	neutral
218	Still here en la casa chillin	neutral
219	Cuzs me dormi bien early a las7	neutral
220	I mean ya me aburri	negative
221	Damm first day of school and ya me corrienron de la class smh	negative
222	Ya no me dan celos antes me enojaba bien feo lol	neutral
223	Pero le huelen las patas lol	negative
224	My brothers and my dad said ke si me meten a la carcel me van a dejar ahi lol smh	negative
225	Oh ya me akorde lol	neutral
226	Ya manana back to h town	neutral
227	Ya me dijo so ya idc	neutral
228	I can get out the room cuzs ay ta mi ex-.-	negative
229	And then me dice ke me peine	neutral
230	Amm idgaf no andaba kon niuna	neutral
231	Damm I guess ya ne kacharon en la movida todas estas pinches viejas fuck it	negative
232	Hay palabras ke no dicen nada y borracheras ke lo dicen todo lol	neutral
233	Ay Ke la boca se te aga chicharron lol	negative
234	it was cute when I hug my brother and told him ke lo keria mucho:*	positive
235	De lejos me extrañas de cercas me chingas lol	neutral
236	"About to watch this movie ke se llama"" mama"":/"	negative
237	Ayy me mando alv la girl de kemah lol	neutral
238	Ke vamos ir a ver los tigres del norte lol	neutral
239	We all hoeing around ya no se puede lol	neutral
240	""" Yo se ke estoy hermosa nomas kuando me pinto""( simpa) lmfao"	positive
241	Lmao el jugo vida tenia cocaina lo sospecho andamos muy lokas lol	positive
242	Ke karla pa reina gay lmfao xD	positive
243	Ya todos se pasaron rt ya me canse de reirme lol	positive
244	Uta ke nos van a invitar a calibre50 npw lmao	neutral
245	Ay ke niña tan horrible se pasaron de verg* sus papas lol	negative
246	Dime ke me kieres dime ke me adoras dime ke me piensas and ya no me akuerdo lol	positive
247	Wtf lol ok ya ima drink summ water pa ke se me pase	neutral
248	"And simpa was like"" cochina"""	negative
249	"I said"" me kiero echar un churro de mota"""	neutral
250	Lmao me pase de verga	negative
251	Idk wtf they gave me rt ando bien happy and idk	positive
252	Ni duchi gavana ni shanet ni el mas dulce aroma lol	neutral
253	Lmao rn we laughing todos mongolas	positive
254	Diciendole a su amigo ke me agrege en fb chorros lol	positive
255	Simpa se pasa de v**** I swear lmfao	negative
256	Vayase a la chingada entonces lol	negative
257	Aunque tenga cualidades y lo quieran en tu casa aunque tome con medida y en su house tenga terraza	neutral
258	Osea hello	neutral
259	Y no digas ke I was ke a playa and shit cuzs nada ke ver	negative
260	Ami me vale madre ke ya no me kieras kon ke no digas chingaderas de mi I'm good	negative
261	Pero if she's already taken i wish her the best	positive
262	Cuzs damm idk me entro curiosidad	neutral
263	Fui legal....	neutral
264	Los ke me la pelaron en el2013 me la seguiran pelando en el2014 lmao[ simpa]	negative
265	Well rn I'm in the rr cuzs me iso mal el mole or idk	negative
266	Watchin movies de narkos w this punks	neutral
267	Pero fuck it	negative
268	And la food ke me asian lol	neutral
269	So I guess no vamos a ir ala virgen today	neutral
270	Con lo dificil ke es el amor.... y tu perdiendome lol( simpa)	negative
271	Siempre me anda jalando las greñas and pegandome	negative
272	Now we cool but molesta mucho	negative
273	I dont feel like going a la disko pero ya les dije ke si	neutral
274	About to eat mole for breakfast:)	positive
275	Ultimo dia del año y me corrieron de mi kasa lol npw	negative
276	Just woke up otra vez	neutral
277	This cruda<<<<<	neutral
278	Tomorrow going a la virgen w my people	neutral
279	Y yo todavia aka w my people	neutral
280	When I'm drunk I always say I have un nopal en la for head lol	positive
281	Ah este cafe de olla ta bien bueno	positive
282	But still a comer enchiladas:)	positive
283	Nvm hoy no abren	neutral
284	So finna walk our asses a la panaderia lol	neutral
285	Pero I'm not goung to sleep till the sun comes out	neutral
286	Everyone is singing asta yo lol	positive
287	Do n't put tragos de amrgo licor cuzs ayi si ya valio y me acabo la bottle	neutral
288	Tonight is the night were I get fucked up do n't give a fuck bout anything and ke pase lo ke pase	negative
289	Lol jammin toda mensa	negative
290	Damm estos frijoles con chile were good af	positive
291	And then regresarme aka con la banda	neutral
292	Aka con los friends dancing and shit lol	positive
293	El billete es pa gastarlo y aprender a generarlo se ha vuelto buena tarea un saluda pa mi hermano y al moreno que lo extraño#chillinwithfam	positive
294	This movie is badass like damm me ase llorar lol	negative
295	After this I'm just gonna go home drink summ hot chocolate con bolillo and sleep	positive
296	Well ya me bañe so tomorrow i can go a tamasopo:)	positive
297	Aveces namas me kiero poner tape and abrirmelos	neutral
298	Todos close and shit	negative
299	Idk why females like my eyes parecen de pinche camaron	negative
300	This days is when I eat the most damm pura mexican food;)	positive
301	@Destinnny___ lol nada ya I'm calm	neutral
302	@Destinnny___ lmao y ay vienes tu-.-	neutral
303	This girl likes me and como ni la pelo she's always trying to get me jealous-.-	negative
304	yo como con frijoles salsa y huevo y las flores que te llevo las corte de mi jardin#jammin#pistiando#0awite	neutral
305	Kuando me enojo se me calientan las orejas idk why	neutral
306	Tiene puro porn	neutral
307	@EzKarla ay te miro lol	neutral
308	@EzKarla nombre ya mero ptras a la skool smh	negative
309	@EzKarla ahuevo dijo el perro lol	neutral
310	@EzKarla ya estas lol	neutral
311	@EzKarla prestamelo lol	neutral
312	I do n't understand my dad rt me dice ke pelie por lo ke kiero y luego me anda ayi regañando ke viejas sobran smh	negative
313	@EzKarla lmao1.25$ o ke pedo	neutral
314	@EzKarla lol prestame una	neutral
315	@EzKarla en el metro fuck it lol	negative
316	@EzKarla en el camaro lol	neutral
317	@EzKarla lol pos pa la otra nos vamos a un house party ya sabes	neutral
318	@EzKarla lol ya estas and claro	neutral
319	I do n't like when I come home and luego luego me ponen a limpiar-.-	negative
320	@Nathaliaa_Bitch lmao vete alv	negative
321	@EzKarla si aka ando al100 pura vida loka ya tu sabes lol	positive
322	So I can buy cachetadas and all that good candy	positive
323	But hopefully agarre mil baros al rato	neutral
324	Nvm40 pesos but still	neutral
325	Dijo el guayabo el maldito vicio lol	neutral
326	Damm valgo ya ni kiero decir de todo el pinche dinero ke traia last night nomas me kedan20 pesos smh	negative
327	I hate when people talk shit cuzs I drink si supieran ke sus hijos tan igual oh piores ha	negative
328	Finna eat el recalentado summ tamales and posole:)	positive
329	I just woke up but santa did n't got me shit fuck that back to sleep	negative
330	Pero shit happens	negative
331	Estas viejas ya se kieren ir a la disko baile same shit	negative
332	Anyways tonight I ate pososle, frijoles charros, spaghetti, pollo, tostadas, gelatina, canela and idk me mas lol	positive
333	Y todo para ke y todo para ke si al final yo perdi	negative
334	Eating a good as posole ha	positive
335	Ate a taco pirata but all I really want is some tacos de vallehermoso!!!	neutral
336	Aciendome pendejo atras doing the agenda at work lol	negative
337	@erikaamandaaa jajaja naaaa lol I do n't feel like it	positive
338	@erikaamandaaa siii si me creo lol	positive
339	@erikaamandaaa jajaja no you do n't cause you know nothing lol	neutral
340	@erikaamandaaa lol miss you too!!!:p mmmmm jajajaja	positive
341	@erikaamandaaa heyy lol	positive
342	@be_OSO_ar hell yea primo ya saves!!! We gone make this money just give me a few years and we'll go big	positive
343	i like talking on the phone for a good while better than texting for some reason jaja	positive
344	@ramiroalopez1@ThatGirlYahs@Cindyy06 buajajajj love you to prima:p looks like my job here is done lol	positive
345	@ramiroalopez1@ThatGirlYahs@Cindyy06 lol I said borrega not pelos necios xD	negative
346	@ThatGirlYahs@Cindyy06@ramiroalopez1 buajajaja I'm sorry I do n't speak borrega either	negative
347	"""@ThatGirlYahs: Why are@Cindyy06 and@ramiroalopez1 against me today?😔"" esque no hablan con borregas lol"	negative
348	Dale mijo, no cop no stop	neutral
349	@jayzuni ayyy watchu know about that jajaja walking around la plaza with a bigass cup from la michoacana	positive
350	Lol I still remember that one time aaron threw a cañon at the guy across the street and he took of running jajajsja	positive
351	Quesadillas and the originals>>>	neutral
352	Both of my sisters know the lyrics to500 balazos better than me lol pinches chuntaras	neutral
353	Got my income done new time for class jaja	neutral
354	Ironing my shirt so I can go do my income, go to school and then head of to work jaja	neutral
355	This novela looks pretty good jajaja#LaViudaNegra	positive
356	El hotel miramar is going to get some serious business after this	neutral
357	Waiting for them to present El chapo and is almost time for me to go to work#fuck	negative
358	What?!?!?!?! That caught El chapo??	neutral
359	God I love whiskey jajaja#masters	positive
360	Fuck yea done with my part jajaha	positive
361	half way done with my parts jaja	neutral
362	Well probly only whiskey, una carne asada, la familia toda junta y puros corridos hasta el amanecer jajaja	positive
363	Confleis con platano, narconovelas, what could be better after a long day jajaja	positive
364	Watching a narconovela after working out haha#else ñordeloscielos	neutral
365	@Shels_xo jajaja naa potna i got some stuff to take care of today lol	positive
366	@erikaamandaaa estop!! still cute doe:p	positive
367	and even worse now im eating cake jajaj im such a fatass today!!	positive
368	That was the scariest2 hours man jajaja	neutral
369	@prisybarrera11 lol andale por borracha:p jajaja	neutral
370	those are the nights i live for, good friends, a few drinks, la banda tocando and a smile on my face that just wont go away	positive
371	damn i wish they would have let the banda play longer than just half an hour last night	negative
372	Had a pretty good night with some pretty good friends jajaja	positive
373	@melissaamora daaaam that sucks lol nimodo	negative
374	Hoping to see her tonight just to finish of my day right jaja	positive
375	@PresshDestiny jajaja ay precious!!!! why not?	positive
376	@erikaamandaaa jajaja mensa keep telling yourself that:p	positive
377	@itselizabeth_8 youre welcome liz:) and dont trip everything always works out in the end jaja	positive
378	@erikaamandaaa lol true true but it still sucks jaja	negative
379	Hangin' with the goodie-goodies loungin' in paradise, Fuck that shit, I wanna tote guns and shoot dice	negative
380	@yveettt jajaja yesss!!!!!	positive
381	Damn I love listening to los cardenales de nuevo leon y el poder del norte at night	positive
382	hopefully i get this job and get paid good so i can take my mom and my grandma serenata on dia de las madres like my uncle used to do	positive
383	i wish i had someone special this valentines day so i can take a mariachi to their house y darle serenata#OneDay	negative
384	Even if I have to go eat at tacos de vallehermoso by myself in doing something!!!! Jajaja	positive
385	Me i want was coming to me....... the world chiko and everything in it...	neutral
386	The eyes chiko..... they never lie	neutral
387	Holla atcha boy!!	neutral
388	@s_janett jaja let's hope so:D	positive
389	Everyone's always telling me I'm a good person but like naw I do n't believe yall jajaja	positive
390	@be_OSO_ar he surprised me man Ni yo Ni mi jefe lo conosiamos	neutral
391	@be_OSO_ar forreal wey i thought her was better than that! collazo es un callejero man that fool can fight!!	neutral
392	Daaaaaaaaamn!!!!!!! Collazo es chingon!!!!	negative
393	@be_OSO_ar let's hope it's a good one primo	positive
394	I'm pretty happy phone is finally recognizing the Spanish words I use with the swipe mode on jaja	positive
395	@erikaamandaaa jajajaj naaaa i cant estop:p	positive
396	damn i love music man i dont know what id do without it jaja	positive
397	Pa que te enamores inventare un millon de rimas	positive
398	hoy vas a conquistar to lo que perdiste	neutral
399	@PresshDestiny jajajja ay precious!!!! Y luego Ni Al gym vas ya:p	positive
400	@erikaamandaaa jajaja lies you always lie!!	neutral
401	@Cindyy06 I hope it gets better by tomorrow for tios party	neutral
402	@JRO_TRILL lol I could n't find parking and then it started to rain so I was like fuck it im going home jaja	negative
403	should i go workout?? or take the day off jajaj	neutral
404	@ThatGirlYahs buajajajaj!!!! awww i mssed messing with you prima:P	positive
405	@ThatGirlYahs lol!!!! are you turning into a little gordo jajajaj	positive
406	@ThatGirlYahs lol i hope you havent gained too much weight when i see you tomorrow cause of chipotle XD	neutral
407	@ThatGirlYahs fine!!!! dont get me anything then!!!!-_- hater!! caca head	negative
408	@ThatGirlYahs nooooo!!!!!:( okay okay i got it!! buy me one like an hour before we get there:D jajaj	neutral
409	and i speak Spanish, conquistador blood in me	neutral
410	@PresshDestiny jajaja well other than tres leches, cheese cake is the best cake there is jajaj and then its chocoflan:p	positive
411	@PresshDestiny one day you'll have some good tres leches or chocoflan and youre going to be all like:O this is great!!! jajajaj	positive
412	@PresshDestiny its not smooshy its moist lol ay precious maybe you just havent had the right kind of tres leches or chocoflan	neutral
413	@PresshDestiny omg are you serious?!?!? if theres anything i love in this world its tres leches!!!	positive
414	@PresshDestiny:o!!!! Tampoco?!?! Ay precious you're missing out!!!!!	positive
415	@PresshDestiny jajajajja ayy precious have you tried the chocolate filled gansitos?? They're sooooo good!!!	positive
416	@PresshDestiny lol its the best diet every!!!:p mejor comete unos gansitos jaja	positive
417	@PresshDestiny lol vale todos los dias!! Except holidays:p	positive
418	@PresshDestiny jajajaj okay okay ill wait and give them to you on valentines day so it can be your cheat day:p	positive
419	@PresshDestiny lol as a reward for working out so hard(= jaja	positive
420	@ThatGirlYahs no!!!! do n't be a fatass prima xD	negative
421	@ThatGirlYahs lol ill take the hookah but madrina needs to make a Tres leches cake for Saturday!!!	positive
422	@PresshDestiny lol pos duermete jajaja:p	positive
423	@PresshDestiny jajajjaj ay precious!!!! Levantate tremprano mujer	positive
424	@PresshDestiny orale I think I might go like at11 or12:p if you go at that time let me know	positive
425	@PresshDestiny de nada precious(=	positive
426	@PresshDestiny jajajja no you're not, your just wrapped up in a fun sized packaging:p	positive
427	@PresshDestiny jajajja I love olaf he's so funny xD I need to watch it again when I get home:p	positive
428	""" Fuck it ill be a stripper no me awito"" lol"	neutral
429	@ThatGirlYahs lol eres chuntara prima jajaja	negative
430	My prima es una narkia jajaja@ThatGirlYahs	neutral
431	@erikaamandaaa fine!!!-_- jajaja	positive
432	La La Na Na Na Na Na Do n't trip asi se va	neutral
433	@erikaamandaaa sisisisiisiisisiisisiisiisis lol	positive
434	@erikaamandaaa jajaja yes I know you know that I knew;p	positive
435	@erikaamandaaa no cause then I'll stick my figurative tongue out at you:p muajaja	positive
436	@erikaamandaaa noooo its an incredibly horrible idea lol	negative
437	@PresshDestiny sana sana colita de rana, si no sana hoy sanara mañana(= hope you feel better soon presh	positive
438	@erikaamandaaa lol nooo!!! No sweg#estop	positive
439	@erikaamandaaa jajajjaajajaj just a lil bit:p	positive
440	@erikaamandaaa jajaha fine!!! You're cool-_-	positive
441	@erikaamandaaa jajajja I figured:p your coolness just went down a bit	positive
442	@erikaamandaaa jajjaj yes!!! I will always do it!!! Lol mmmm:P	positive
443	@erikaamandaaa jajajjajaajja it was a joke:p	positive
444	@erikaamandaaa jajajaja nooo!!! Never!!!:p mmm	positive
445	@erikaamandaaa jaja then get off twitter!!:p	positive
446	Lol turns out one of the girls from the planchas kiosk at the mall is related to me jajjaa es PERRETT!!!	neutral
447	@JRO_TRILL ora jajajj yea man I need to see what's up with the cuz first but I'll let you know	neutral
448	@JRO_TRILL ma nigga!! Like I said bro get a mixtape ready and I'll see if I can make some moves potna	neutral
449	Do n't trip asi se va	neutral
450	@PresshDestiny lol okay okay never mind jajaja then I guess it's#loserproblems	negative
451	@PresshDestiny ummm..... idk lol I guess I just never got the chance to have one jaja#MexicanProblems	positive
452	@PresshDestiny mmmmm never been to a bonfire... I prefer carne asada jajaja	positive
453	Just kilt that machacado mom made	neutral
454	Then again I just stood up and I might still be Lil tipsy jajaj	positive
455	I'm so glad we do n't get hangovers in this family though jajaja	positive
456	Last night once we all finished eating our grapes we all took a shot of tequila lol	positive
457	@ThatGirlYahs jajaja you know you love me prima:p	positive
458	it'd be pretty crunk if my cousin's showed up today at my tia's house to celebrate the new year	positive
459	Damn HEB esta hasta culo!!	negative
460	@ThatGirlYahs pos igual yo!! I work on the first-_-	neutral
461	Hell yea free lunch;) I got it like that jaja taco pirata	positive
462	need to go pick up my car from tia almas house right now since my drunk ass couldnt drive last night lol	neutral
463	Me pops and tio javier are fuck as drunk lol I mean drunk as fuck	negative
464	Got a text that my carnalito is back home I need to go chill with him tomorrow since I got the day of from work;) lol	positive
465	@PresshDestiny jajajajjaj why???	neutral
466	@PresshDestiny jaja I know you're not you're one in a billion precious(= and your mom would call you callejera for shopping? Lol that's funy	positive
